Código Departamento;Código Municipio;Código Centro Poblado;Nombre Departamento;Nombre Municipio;Nombre Centro Poblado;Tipo Centro Poblado;Longitud;Latitud;Tipo de Municipio
70;70001;70001007;SUCRE;SINCELEJO;LA GALLERA;CENTRO POBLADO (CP);-75,41999428;9,236070325;MUNICIPIO
70;70001;70001009;SUCRE;SINCELEJO;LAGUNA FLOR;CENTRO POBLADO (CP);-75,46774622;9,334445442;MUNICIPIO
70;70001;70001010;SUCRE;SINCELEJO;LAS HUERTAS;CENTRO POBLADO (CP);-75,4989866;9,289670216;MUNICIPIO
70;70001;70001011;SUCRE;SINCELEJO;LAS MAJAGUAS;CENTRO POBLADO (CP);-75,43493612;9,363433628;MUNICIPIO
70;70001;70001013;SUCRE;SINCELEJO;SABANAS DEL POTRERO;CENTRO POBLADO (CP);-75,43263615;9,256189611;MUNICIPIO
70;70001;70001014;SUCRE;SINCELEJO;SAN ANTONIO;CENTRO POBLADO (CP);-75,4645853;9,284562516;MUNICIPIO
70;70001;70001015;SUCRE;SINCELEJO;SAN MARTÍN;CENTRO POBLADO (CP);-75,43728786;9,244522026;MUNICIPIO
70;70001;70001016;SUCRE;SINCELEJO;SAN RAFAEL;CENTRO POBLADO (CP);-75,509664;9,396043379;MUNICIPIO
70;70001;70001017;SUCRE;SINCELEJO;BUENAVISTICA;CENTRO POBLADO (CP);-75,48357569;9,263522918;MUNICIPIO
70;70001;70001018;SUCRE;SINCELEJO;LAS PALMAS;CENTRO POBLADO (CP);-75,33468526;9,269026303;MUNICIPIO
70;70001;70001020;SUCRE;SINCELEJO;POLICARPA;CENTRO POBLADO (CP);-75,3965997;9,26481272;MUNICIPIO
70;70001;70001021;SUCRE;SINCELEJO;SAN JACINTO;CENTRO POBLADO (CP);-75,45056662;9,248021263;MUNICIPIO
70;70001;70001022;SUCRE;SINCELEJO;SAN NICOLAS;CENTRO POBLADO (CP);-75,42243601;9,26541034;MUNICIPIO
70;70001;70001023;SUCRE;SINCELEJO;VILLA ROSITA;CASERÍO (CAS);-75,42261194;9,250850679;MUNICIPIO
70;70001;70001027;SUCRE;SINCELEJO;CERRO DEL NARANJO;CENTRO POBLADO (CP);-75,43202592;9,314276907;MUNICIPIO
70;70001;70001028;SUCRE;SINCELEJO;SANTA CRUZ;CENTRO POBLADO (CP);-75,43202592;9,314276907;MUNICIPIO
70;70110;70110000;SUCRE;BUENAVISTA;BUENAVISTA;CABECERA MUNICIPAL (CM);-74,9728891;9,320036559;MUNICIPIO
70;70110;70110002;SUCRE;BUENAVISTA;CALIFORNIA (REMOLINO);CASERÍO (CAS);-74,94829298;9,332404551;MUNICIPIO
70;70110;70110004;SUCRE;BUENAVISTA;LAS CHICHAS;CABECERA CORREGIMIENTO MUNICIPAL (C);-74,95610592;9,358755856;MUNICIPIO
70;70110;70110005;SUCRE;BUENAVISTA;LOS ANONES;CASERÍO (CAS);-74,95025463;9,368013149;MUNICIPIO
70;70110;70110006;SUCRE;BUENAVISTA;PROVIDENCIA;CASERÍO (CAS);-74,95341172;9,352035219;MUNICIPIO
70;70110;70110007;SUCRE;BUENAVISTA;COSTA RICA;CASERÍO (CAS);-74,94829298;9,332404551;MUNICIPIO
70;70124;70124000;SUCRE;CAIMITO;CAIMITO;CABECERA MUNICIPAL (CM);-75,11608908;8,789025103;MUNICIPIO
70;70124;70124001;SUCRE;CAIMITO;EL MAMÓN;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,05441112;8,748150878;MUNICIPIO
70;70124;70124002;SUCRE;CAIMITO;SIETE PALMAS;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,19313073;8,74976291;MUNICIPIO
70;70124;70124004;SUCRE;CAIMITO;LOS CAYITOS;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,13569282;8,861037841;MUNICIPIO
70;70124;70124006;SUCRE;CAIMITO;LA SOLERA;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,11820147;8,778922803;MUNICIPIO
70;70124;70124007;SUCRE;CAIMITO;TOFEME;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,13855326;8,786230835;MUNICIPIO
70;70124;70124008;SUCRE;CAIMITO;CEDEÑO;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,24457787;8,847571924;MUNICIPIO
70;70124;70124009;SUCRE;CAIMITO;MOLINERO;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,11820147;8,778922803;MUNICIPIO
70;70124;70124010;SUCRE;CAIMITO;NUEVA ESTACIÓN;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,1917736;8,831093941;MUNICIPIO
70;70124;70124011;SUCRE;CAIMITO;LA MEJÍA;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,11820147;8,778922803;MUNICIPIO
70;70124;70124012;SUCRE;CAIMITO;LAS PAVITAS;CENTRO POBLADO (CP);-75,11820147;8,778922803;MUNICIPIO
70;70124;70124013;SUCRE;CAIMITO;NUEVA ESTRELLA;CENTRO POBLADO (CP);-75,11820147;8,778922803;MUNICIPIO
70;70124;70124014;SUCRE;CAIMITO;NUEVA FE;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,11820147;8,778922803;MUNICIPIO
70;70124;70124015;SUCRE;CAIMITO;PAMPUMA;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,11820147;8,778922803;MUNICIPIO
70;70124;70124016;SUCRE;CAIMITO;AGUILAR;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,11817263;8,778884024;MUNICIPIO
70;70124;70124017;SUCRE;CAIMITO;LOS OSSAS;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,11817263;8,778884024;MUNICIPIO
70;70124;70124018;SUCRE;CAIMITO;PUEBLO BUHO;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,11817263;8,778884024;MUNICIPIO
70;70124;70124019;SUCRE;CAIMITO;PUEBLO NUEVO;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,11817263;8,778884024;MUNICIPIO
70;70124;70124020;SUCRE;CAIMITO;PUNTA ALFEREZ;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,11817263;8,778884024;MUNICIPIO
70;70124;70124021;SUCRE;CAIMITO;TANGA SOLA;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,11817263;8,778884024;MUNICIPIO
70;70204;70204000;SUCRE;COLOSÓ;RICAURTE (COLOSÓ);CABECERA MUNICIPAL (CM);-75,35571644;9,490946618;MUNICIPIO
70;70204;70204002;SUCRE;COLOSÓ;CHINULITO;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,40228113;9,594544267;MUNICIPIO
70;70204;70204004;SUCRE;COLOSÓ;EL CERRO;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,36208323;9,525598128;MUNICIPIO
70;70204;70204005;SUCRE;COLOSÓ;BAJO DON JUAN;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,36743585;9,459525269;MUNICIPIO
70;70204;70204006;SUCRE;COLOSÓ;EL OJITO;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,36208323;9,525598128;MUNICIPIO
70;70204;70204008;SUCRE;COLOSÓ;CALLE LARGA;CENTRO POBLADO (CP);-75,36207141;9,525596416;MUNICIPIO
70;70204;70204009;SUCRE;COLOSÓ;CORAZA;CENTRO POBLADO (CP);-75,36207141;9,525596416;MUNICIPIO
70;70204;70204010;SUCRE;COLOSÓ;DESBARRANCADO;CENTRO POBLADO (CP);-75,36207141;9,525596416;MUNICIPIO
70;70204;70204011;SUCRE;COLOSÓ;EL PARAISO;CENTRO POBLADO (CP);-75,36207141;9,525596416;MUNICIPIO
70;70204;70204012;SUCRE;COLOSÓ;LA CEIBA;CENTRO POBLADO (CP);-75,36207141;9,525596416;MUNICIPIO
70;70204;70204013;SUCRE;COLOSÓ;LA ESTACION;CENTRO POBLADO (CP);-75,36207141;9,525596416;MUNICIPIO
70;70204;70204014;SUCRE;COLOSÓ;MARATHON;CENTRO POBLADO (CP);-75,36207141;9,525596416;MUNICIPIO
70;70204;70204015;SUCRE;COLOSÓ;PUEBLO NUEVO;CENTRO POBLADO (CP);-75,36207141;9,525596416;MUNICIPIO
70;70215;70215000;SUCRE;COROZAL;COROZAL;CABECERA MUNICIPAL (CM);-75,29202341;9,320684145;MUNICIPIO
70;70215;70215001;SUCRE;COROZAL;CANTAGALLO;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,31441024;9,250297134;MUNICIPIO
70;70215;70215004;SUCRE;COROZAL;CHAPINERO;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,27839867;9,222048047;MUNICIPIO
70;70215;70215005;SUCRE;COROZAL;DON ALONSO;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,32795918;9,219963049;MUNICIPIO
70;70215;70215006;SUCRE;COROZAL;EL MAMÓN;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,31725464;9,259010217;MUNICIPIO
70;70215;70215009;SUCRE;COROZAL;HATO NUEVO;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,19090896;9,176063209;MUNICIPIO
70;70215;70215010;SUCRE;COROZAL;LAS LLANADAS;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,27844458;9,152952357;MUNICIPIO
70;70215;70215011;SUCRE;COROZAL;LAS TINAS;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,32596218;9,289703854;MUNICIPIO
70;70215;70215014;SUCRE;COROZAL;SAN JOSE DE PILETA;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,31385036;9,269514274;MUNICIPIO
70;70215;70215016;SUCRE;COROZAL;EL RINCON DE LAS FLORES;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,30765847;9,267079632;MUNICIPIO
70;70215;70215018;SUCRE;COROZAL;LAS PEÑAS;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,27317034;9,226410844;MUNICIPIO
70;70215;70215019;SUCRE;COROZAL;CALLE NUEVA;CASERÍO (CAS);-75,3007932;9,182608215;MUNICIPIO
70;70215;70215020;SUCRE;COROZAL;LA PANELA;CASERÍO (CAS);-75,3069437;9,318876136;MUNICIPIO
70;70215;70215021;SUCRE;COROZAL;LAS BRUJAS;CASERÍO (CAS);-75,28185606;9,338431185;MUNICIPIO
70;70215;70215022;SUCRE;COROZAL;VILLA NUEVA;CASERÍO (CAS);-75,21091394;9,185075022;MUNICIPIO
70;70215;70215023;SUCRE;COROZAL;MILAN;CASERÍO (CAS);-75,24956663;9,197632248;MUNICIPIO
70;70215;70215024;SUCRE;COROZAL;PALMA SOLA;CASERÍO (CAS);-75,24956663;9,197632248;MUNICIPIO
70;70221;70221000;SUCRE;COVEÑAS;COVEÑAS;CABECERA MUNICIPAL (CM);-75,65959814;9,40979035;MUNICIPIO
70;70221;70221001;SUCRE;COVEÑAS;BOCA DE LA CIÉNAGA;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,62770586;9,436098696;MUNICIPIO
70;70221;70221002;SUCRE;COVEÑAS;EL REPARO;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,68174892;9,36649495;MUNICIPIO
70;70221;70221004;SUCRE;COVEÑAS;PUNTA SECA;CASERÍO (CAS);-75,68081252;9,380529228;MUNICIPIO
70;70221;70221005;SUCRE;COVEÑAS;EL MAMEY;CASERÍO (CAS);-75,68314151;9,356820193;MUNICIPIO
70;70221;70221006;SUCRE;COVEÑAS;BELLAVISTA;CASERÍO (CAS);-75,6572004;9,394145996;MUNICIPIO
70;70230;70230000;SUCRE;CHALÁN;CHALÁN;CABECERA MUNICIPAL (CM);-75,31279629;9,545852801;MUNICIPIO
70;70230;70230001;SUCRE;CHALÁN;LA CEIBA;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,30241594;9,57288084;MUNICIPIO
70;70230;70230002;SUCRE;CHALÁN;ALEMANIA;CENTRO POBLADO (CP);-75,31989333;9,568226632;MUNICIPIO
70;70230;70230003;SUCRE;CHALÁN;MANZANARES;CENTRO POBLADO (CP);-75,31989333;9,568226632;MUNICIPIO
70;70230;70230004;SUCRE;CHALÁN;DESBARRANCADO;CENTRO POBLADO (CP);-75,31987913;9,568228197;MUNICIPIO
70;70230;70230005;SUCRE;CHALÁN;HONEY;CENTRO POBLADO (CP);-75,31987913;9,568228197;MUNICIPIO
70;70230;70230006;SUCRE;CHALÁN;MONTEBELLO;CENTRO POBLADO (CP);-75,31987913;9,568228197;MUNICIPIO
70;70233;70233000;SUCRE;EL ROBLE;EL ROBLE;CABECERA MUNICIPAL (CM);-75,19404578;9,107152405;MUNICIPIO
70;70233;70233001;SUCRE;EL ROBLE;CALLEJÓN;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,07533961;9,048153231;MUNICIPIO
70;70233;70233002;SUCRE;EL ROBLE;CAYO DE PALMA;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,14285375;9,143226936;MUNICIPIO
70;70233;70233003;SUCRE;EL ROBLE;CORNETA;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,27025356;9,135862096;MUNICIPIO
70;70233;70233004;SUCRE;EL ROBLE;EL SITIO;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,08702855;9,09705562;MUNICIPIO
70;70233;70233005;SUCRE;EL ROBLE;LAS TABLITAS;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,17472201;9,015053314;MUNICIPIO
70;70233;70233006;SUCRE;EL ROBLE;PALMITAL;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,07376237;9,022911588;MUNICIPIO
70;70233;70233007;SUCRE;EL ROBLE;PATILLAL;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,08274962;9,063194183;MUNICIPIO
70;70233;70233008;SUCRE;EL ROBLE;GRILLO ALEGRE;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,08274962;9,063194183;MUNICIPIO
70;70233;70233009;SUCRE;EL ROBLE;RANCHO DE LA CRUZ;CASERÍO (CAS);-75,08274962;9,063194183;MUNICIPIO
70;70233;70233010;SUCRE;EL ROBLE;SAN FRANCISCO;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,15341715;9,150112782;MUNICIPIO
70;70233;70233011;SUCRE;EL ROBLE;SANTA ROSA;CASERÍO (CAS);-75,08274962;9,063194183;MUNICIPIO
70;70233;70233012;SUCRE;EL ROBLE;TIERRA SANTA;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,05141152;9,063950765;MUNICIPIO
70;70233;70233013;SUCRE;EL ROBLE;VILLAVICENCIO;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,08274962;9,063194183;MUNICIPIO
70;70235;70235000;SUCRE;GALERAS;GALERAS;CABECERA MUNICIPAL (CM);-75,04933649;9,15980328;MUNICIPIO
70;70235;70235001;SUCRE;GALERAS;BARAYA;CABECERA CORREGIMIENTO MUNICIPAL (C);-74,98360981;9,074982083;MUNICIPIO
70;70235;70235002;SUCRE;GALERAS;SAN ANDRÉS DE PALOMO;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,00284123;9,113238038;MUNICIPIO
70;70235;70235003;SUCRE;GALERAS;SAN JOSÉ DE RIVERA;CABECERA CORREGIMIENTO MUNICIPAL (C);-74,89405306;9,125996935;MUNICIPIO
70;70235;70235007;SUCRE;GALERAS;PUEBLO NUEVO II;CASERÍO (CAS);-74,87826425;9,108847019;MUNICIPIO
70;70235;70235009;SUCRE;GALERAS;PUEBLO NUEVO I (JUNÍN);CASERÍO (CAS);-74,95110961;9,103304544;MUNICIPIO
70;70235;70235011;SUCRE;GALERAS;PUERTO FRANCO;CABECERA CORREGIMIENTO MUNICIPAL (C);-74,87872872;9,100302226;MUNICIPIO
70;70235;70235012;SUCRE;GALERAS;ABRE EL OJO;CASERÍO (CAS);-74,97772519;9,136869558;MUNICIPIO
70;70235;70235013;SUCRE;GALERAS;MATA DE GUASIMO;CASERÍO (CAS);-74,97772519;9,136869558;MUNICIPIO
70;70265;70265000;SUCRE;GUARANDA;GUARANDA;CABECERA MUNICIPAL (CM);-74,53641529;8,469047875;MUNICIPIO
70;70265;70265002;SUCRE;GUARANDA;DIAZGRANADOS;CABECERA CORREGIMIENTO MUNICIPAL (C);-74,70827669;8,306248369;MUNICIPIO
70;70265;70265004;SUCRE;GUARANDA;GAVALDA;CABECERA CORREGIMIENTO MUNICIPAL (C);-74,78628465;8,355111135;MUNICIPIO
70;70265;70265006;SUCRE;GUARANDA;LA CONCORDIA;CABECERA CORREGIMIENTO MUNICIPAL (C);-74,7346512;8,334429797;MUNICIPIO
70;70265;70265008;SUCRE;GUARANDA;PALMARITICO;CABECERA CORREGIMIENTO MUNICIPAL (C);-74,60317053;8,476857768;MUNICIPIO
70;70265;70265009;SUCRE;GUARANDA;PUERTO LÓPEZ;CABECERA CORREGIMIENTO MUNICIPAL (C);-74,68206981;8,337201962;MUNICIPIO
70;70265;70265010;SUCRE;GUARANDA;LA CEJA;CABECERA CORREGIMIENTO MUNICIPAL (C);-74,67431394;8,381182571;MUNICIPIO
70;70265;70265011;SUCRE;GUARANDA;LAS PAVAS;CABECERA CORREGIMIENTO MUNICIPAL (C);-74,67431394;8,381182571;MUNICIPIO
70;70265;70265012;SUCRE;GUARANDA;NUEVA ESPERANZA;CABECERA CORREGIMIENTO MUNICIPAL (C);-74,67431394;8,381182571;MUNICIPIO
70;70265;70265013;SUCRE;GUARANDA;TIERRA SANTA;CABECERA CORREGIMIENTO MUNICIPAL (C);-74,67431394;8,381182571;MUNICIPIO
70;70400;70400000;SUCRE;LA UNIÓN;LA UNIÓN;CABECERA MUNICIPAL (CM);-75,28621326;8,851127401;MUNICIPIO
70;70400;70400001;SUCRE;LA UNIÓN;CAYO DELGADO;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,27547598;8,802628163;MUNICIPIO
70;70400;70400002;SUCRE;LA UNIÓN;PAJARITO;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,34969492;8,790277729;MUNICIPIO
70;70400;70400004;SUCRE;LA UNIÓN;LAS PALMITAS;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,28836003;8,809922535;MUNICIPIO
70;70400;70400005;SUCRE;LA UNIÓN;SABANETA;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,26390451;8,777961681;MUNICIPIO
70;70400;70400006;SUCRE;LA UNIÓN;BOCA NEGRA;CENTRO POBLADO (CP);-75,28836003;8,809922535;MUNICIPIO
70;70400;70400007;SUCRE;LA UNIÓN;CONGUITOS;CENTRO POBLADO (CP);-75,28836003;8,809922535;MUNICIPIO
70;70400;70400008;SUCRE;LA UNIÓN;LA GLORIA;CENTRO POBLADO (CP);-75,28836003;8,809922535;MUNICIPIO
70;70400;70400009;SUCRE;LA UNIÓN;VILLA FÁTIMA;CENTRO POBLADO (CP);-75,28836003;8,809922535;MUNICIPIO
70;70400;70400010;SUCRE;LA UNIÓN;LA CONCEPCION;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,2883468;8,809885468;MUNICIPIO
70;70418;70418000;SUCRE;LOS PALMITOS;LOS PALMITOS;CABECERA MUNICIPAL (CM);-75,26813259;9,38017706;MUNICIPIO
70;70418;70418001;SUCRE;LOS PALMITOS;EL COLEY;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,27819865;9,35552898;MUNICIPIO
70;70418;70418002;SUCRE;LOS PALMITOS;EL PIÑAL;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,21388059;9,463938331;MUNICIPIO
70;70418;70418003;SUCRE;LOS PALMITOS;PALMAS DE VINO;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,21357734;9,426813294;MUNICIPIO
70;70418;70418004;SUCRE;LOS PALMITOS;SABANAS DE BELTRÁN;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,11505713;9,41867587;MUNICIPIO
70;70418;70418005;SUCRE;LOS PALMITOS;SABANAS DE PEDRO;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,20876648;9,361214934;MUNICIPIO
70;70418;70418006;SUCRE;LOS PALMITOS;EL HATILLO;CASERÍO (CAS);-75,21357734;9,426813294;MUNICIPIO
70;70418;70418009;SUCRE;LOS PALMITOS;BAJO DE LA ALEGRIA;CASERÍO (CAS);-75,21356819;9,426811278;MUNICIPIO
70;70418;70418010;SUCRE;LOS PALMITOS;CHARCON;CASERÍO (CAS);-75,21356819;9,426811278;MUNICIPIO
70;70418;70418011;SUCRE;LOS PALMITOS;PALMITO;CASERÍO (CAS);-75,21356819;9,426811278;MUNICIPIO
70;70418;70418012;SUCRE;LOS PALMITOS;SAN JAIME;CASERÍO (CAS);-75,21356819;9,426811278;MUNICIPIO
70;70429;70429000;SUCRE;MAJAGUAL;MAJAGUAL;CABECERA MUNICIPAL (CM);-74,62789337;8,542989632;MUNICIPIO
70;70429;70429002;SUCRE;MAJAGUAL;EL NARANJO;CABECERA CORREGIMIENTO MUNICIPAL (C);-74,71267006;8,545711679;MUNICIPIO
70;70429;70429005;SUCRE;MAJAGUAL;LA SIERPE;CABECERA CORREGIMIENTO MUNICIPAL (C);-74,86629367;8,475368074;MUNICIPIO
70;70429;70429006;SUCRE;MAJAGUAL;LAS PALMITAS;CABECERA CORREGIMIENTO MUNICIPAL (C);-74,71267006;8,545711679;MUNICIPIO
70;70429;70429008;SUCRE;MAJAGUAL;PIZA;CABECERA CORREGIMIENTO MUNICIPAL (C);-74,70653381;8,670139097;MUNICIPIO
70;70429;70429009;SUCRE;MAJAGUAL;PUEBLONUEVO;CABECERA CORREGIMIENTO MUNICIPAL (C);-74,71267006;8,545711679;MUNICIPIO
70;70429;70429010;SUCRE;MAJAGUAL;SAN ROQUE;CABECERA CORREGIMIENTO MUNICIPAL (C);-74,65410337;8,522468096;MUNICIPIO
70;70429;70429011;SUCRE;MAJAGUAL;SANTANDER;CABECERA CORREGIMIENTO MUNICIPAL (C);-74,62702792;8,630526051;MUNICIPIO
70;70429;70429013;SUCRE;MAJAGUAL;ZAPATA;CABECERA CORREGIMIENTO MUNICIPAL (C);-74,70192678;8,577017329;MUNICIPIO
70;70429;70429014;SUCRE;MAJAGUAL;SINCELEJITO;CABECERA CORREGIMIENTO MUNICIPAL (C);-74,71267006;8,545711679;MUNICIPIO
70;70429;70429016;SUCRE;MAJAGUAL;LEÓN BLANCO;CASERÍO (CAS);-74,71267006;8,545711679;MUNICIPIO
70;70429;70429023;SUCRE;MAJAGUAL;LOS PATOS;CABECERA CORREGIMIENTO MUNICIPAL (C);-74,71267006;8,545711679;MUNICIPIO
70;70429;70429025;SUCRE;MAJAGUAL;PALMARITO;CENTRO POBLADO (CP);-74,72452333;8,715074155;MUNICIPIO
70;70429;70429026;SUCRE;MAJAGUAL;BOCA DE LAS MUJERES;CENTRO POBLADO (CP);-74,71266433;8,545662481;MUNICIPIO
70;70429;70429027;SUCRE;MAJAGUAL;EL INDIO NUEVO;CENTRO POBLADO (CP);-74,71266433;8,545662481;MUNICIPIO
70;70429;70429028;SUCRE;MAJAGUAL;EL PALOMAR;CENTRO POBLADO (CP);-74,71266433;8,545662481;MUNICIPIO
70;70429;70429029;SUCRE;MAJAGUAL;RIO FRIO;CENTRO POBLADO (CP);-74,71266433;8,545662481;MUNICIPIO
70;70429;70429030;SUCRE;MAJAGUAL;TOTUMAL;CENTRO POBLADO (CP);-74,71266433;8,545662481;MUNICIPIO
70;70473;70473000;SUCRE;MORROA;MORROA;CABECERA MUNICIPAL (CM);-75,31039861;9,328924943;MUNICIPIO
70;70473;70473002;SUCRE;MORROA;EL RINCÓN;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,27448634;9,362261177;MUNICIPIO
70;70473;70473003;SUCRE;MORROA;EL YESO;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,32739373;9,391738083;MUNICIPIO
70;70473;70473004;SUCRE;MORROA;LAS FLORES;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,33754412;9,328619898;MUNICIPIO
70;70473;70473005;SUCRE;MORROA;SABANETA;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,32739373;9,391738083;MUNICIPIO
70;70473;70473006;SUCRE;MORROA;TUMBATORO;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,32739373;9,391738083;MUNICIPIO
70;70473;70473009;SUCRE;MORROA;SABANAS DE CALI;CASERÍO (CAS);-75,32739373;9,391738083;MUNICIPIO
70;70473;70473011;SUCRE;MORROA;BREMEN;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,32738866;9,391737421;MUNICIPIO
70;70473;70473012;SUCRE;MORROA;EL RECREO;CASERÍO (CAS);-75,32738866;9,391737421;MUNICIPIO
70;70473;70473013;SUCRE;MORROA;EL TOLIMA;CASERÍO (CAS);-75,32738866;9,391737421;MUNICIPIO
70;70473;70473014;SUCRE;MORROA;LA VICTORIA;CASERÍO (CAS);-75,32738866;9,391737421;MUNICIPIO
70;70473;70473015;SUCRE;MORROA;PICHILIN;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,32738866;9,391737421;MUNICIPIO
70;70508;70508000;SUCRE;OVEJAS;OVEJAS;CABECERA MUNICIPAL (CM);-75,22880769;9,525985964;MUNICIPIO
70;70508;70508001;SUCRE;OVEJAS;ALMAGRA;CASERÍO (CAS);-75,18454501;9,549476734;MUNICIPIO
70;70508;70508002;SUCRE;OVEJAS;CANUTAL;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,06596627;9,485243667;MUNICIPIO
70;70508;70508003;SUCRE;OVEJAS;CANUTALITO;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,03936943;9,503107753;MUNICIPIO
70;70508;70508004;SUCRE;OVEJAS;CHENGUE;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,30059856;9,651481559;MUNICIPIO
70;70508;70508005;SUCRE;OVEJAS;DAMASCO;CASERÍO (CAS);-75,18454501;9,549476734;MUNICIPIO
70;70508;70508006;SUCRE;OVEJAS;DON GABRIEL;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,29443701;9,625650274;MUNICIPIO
70;70508;70508007;SUCRE;OVEJAS;EL FLORAL;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,18454501;9,549476734;MUNICIPIO
70;70508;70508009;SUCRE;OVEJAS;FLOR DEL MONTE;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,14696513;9,500884946;MUNICIPIO
70;70508;70508011;SUCRE;OVEJAS;LA PEÑA;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,18496128;9,522383887;MUNICIPIO
70;70508;70508012;SUCRE;OVEJAS;OSOS;CASERÍO (CAS);-75,18454501;9,549476734;MUNICIPIO
70;70508;70508013;SUCRE;OVEJAS;PIJIGUAY;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,24775966;9,608205256;MUNICIPIO
70;70508;70508014;SUCRE;OVEJAS;SAN RAFAEL;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,17133447;9,484145744;MUNICIPIO
70;70508;70508015;SUCRE;OVEJAS;SALITRAL;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,28543147;9,645296146;MUNICIPIO
70;70508;70508018;SUCRE;OVEJAS;SAN RAFAEL ALTO;CASERÍO (CAS);-75,17168802;9,490359165;MUNICIPIO
70;70508;70508026;SUCRE;OVEJAS;PEDREGAL;CASERÍO (CAS);-75,18454501;9,549476734;MUNICIPIO
70;70508;70508027;SUCRE;OVEJAS;SAN FRANCISCO;CASERÍO (CAS);-75,18454501;9,549476734;MUNICIPIO
70;70508;70508031;SUCRE;OVEJAS;ZAPATO 2 PIJIGUAY;CENTRO POBLADO (CP);-75,18454501;9,549476734;MUNICIPIO
70;70508;70508032;SUCRE;OVEJAS;ALMAGRA SECTOR LAS PASAS;CENTRO POBLADO (CP);-75,18451657;9,549475059;MUNICIPIO
